topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,top_3_accuracy,top_5_accuracy,fuzzy_similarity,semantic_similarity,mrr
topic-10601,reading research,Reading studies,llm_expansion_retrieval_llama3.2_3b_full,Reading studies,"[""Reading studies"", ""text analysis"", ""literary analysis"", ""textual history"", ""textual interaction""]",5,0.6875362396240234,True,True,True,True,1.0,1.000000238418579,1.0
topic-1581,reading disorders,reading difficulties,llm_expansion_retrieval_llama3.2_3b_full,reading difficulties,"[""reading difficulties"", ""learning disabilities"", ""Reading studies"", ""reading and writing skills"", ""intellectually disabled persons""]",5,0.7491307258605957,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1582,leadership,guidance,llm_expansion_retrieval_llama3.2_3b_full,guidance,"[""guidance"", ""corporate management"", ""personnel management"", ""IT management"", ""public management""]",5,0.596097469329834,True,True,True,True,1.0,1.0,1.0
topic-8101,organisational learning,organizational knowledge acquisition,llm_expansion_retrieval_llama3.2_3b_full,institutional theory,"[""institutional theory"", ""employee development"", ""improvement"", ""Institutional framework"", ""organizational growth""]",5,0.7019295692443848,False,False,False,False,0.631578947368421,0.5360302925109863,0.0
topic-2941,machine learning,automated learning,llm_expansion_retrieval_llama3.2_3b_full,data analysis,"[""data analysis"", ""machine intelligence"", ""computational mathematics"", ""prediction"", ""statistical techniques""]",5,0.6625466346740723,False,False,False,False,0.4516129032258065,0.569157600402832,0.0
topic-3102,learning organisations,adaptive organizations,llm_expansion_retrieval_llama3.2_3b_full,corporate culture,"[""corporate culture"", ""employee development"", ""organizational growth"", ""development"", ""knowledge systems""]",5,0.7382309436798096,False,False,False,False,0.5581395348837209,0.58106929063797,0.0
topic-8362,Latvia,Latvian Republic,llm_expansion_retrieval_llama3.2_3b_full,East Europe,"[""East Europe"", ""Latvian Republic"", ""EU politics"", ""EU legislation"", ""EU administrative law""]",5,0.734100341796875,False,True,True,True,1.0,0.9999999403953552,0.5
topic-2162,quality of life after heart and vascular diseases,well-being after cardiovascular diseases,llm_expansion_retrieval_llama3.2_3b_full,well-being after cardiovascular diseases,"[""well-being after cardiovascular diseases"", ""persistent heart failure"", ""cardiovascular diseases"", ""psychological well-being"", ""quality of life""]",5,0.9114012718200684,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5631,levinas,Levinasian philosophy,llm_expansion_retrieval_llama3.2_3b_full,automated parsing,"[""automated parsing"", ""performance metrics"", ""language processing systems"", ""information processing"", ""chronological data""]",5,0.6605865955352783,False,False,False,False,0.41860465116279066,0.08657605946063995,0.0
topic-5181,liberalisation,deregulation,llm_expansion_retrieval_llama3.2_3b_full,deregulation,"[""deregulation"", ""global culture"", ""global economics"", ""global commerce"", ""global management""]",5,0.6775832176208496,True,True,True,True,1.0,1.0,1.0
topic-2015,liberalism and political philosophy,liberal political theory,llm_expansion_retrieval_llama3.2_3b_full,political theory,"[""political theory"", ""economic philosophy"", ""nationalist ideology"", ""liberal political theory"", ""Political Groups""]",5,0.7013280391693115,False,True,False,True,1.0,1.0000001192092896,0.25
topic-2280,literary-historical aspects,textual history,llm_expansion_retrieval_llama3.2_3b_full,literary analysis,"[""literary analysis"", ""interpretation"", ""Bible interpretation"", ""text analysis"", ""scriptural literature""]",5,0.7971186637878418,False,False,False,False,0.5714285714285714,0.4960366487503052,0.0
topic-1585,literature,written works,llm_expansion_retrieval_llama3.2_3b_full,text design,"[""text design"", ""writing strategies"", ""written works"", ""reading and writing skills"", ""Reading studies""]",5,0.5887374877929688,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1893,literature and theology,theological literature,llm_expansion_retrieval_llama3.2_3b_full,biblical studies,"[""biblical studies"", ""New Testament studies"", ""religious studies"", ""theological literature"", ""Christian cultural studies""]",5,0.7548754215240479,False,True,False,True,1.0,1.0000001192092896,0.25
topic-1586,study of literature,literary analysis,llm_expansion_retrieval_llama3.2_3b_full,literary analysis,"[""literary analysis"", ""Reading studies"", ""interpretation"", ""Bible interpretation"", ""text analysis""]",5,0.725184440612793,True,True,True,True,1.0,0.9999999403953552,1.0
topic-2189,liturgy (contemporary),modern worship,llm_expansion_retrieval_llama3.2_3b_full,current liturgical practice,"[""current liturgical practice"", ""modern worship"", ""liturgical theology"", ""religious ceremonies"", ""ritual analysis""]",5,0.7873537540435791,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1587,liturgical studies,liturgical theology,llm_expansion_retrieval_llama3.2_3b_full,ecclesiastical history,"[""ecclesiastical history"", ""applied theology"", ""Christian worship"", ""theological literature"", ""doctrinal theology""]",5,0.7234854698181152,False,False,False,False,0.7567567567567568,0.6535449028015137,0.0
topic-5361,liturgical latin,ecclesiastical Latin,llm_expansion_retrieval_llama3.2_3b_full,ecclesiastical Latin,"[""ecclesiastical Latin"", ""liturgical theology"", ""current liturgical practice"", ""ecclesiastical history"", ""ritual analysis""]",5,0.7492272853851318,True,True,True,True,1.0,1.0,1.0
topic-1920,liturgic celebrations,religious ceremonies,llm_expansion_retrieval_llama3.2_3b_full,liturgical theology,"[""liturgical theology"", ""current liturgical practice"", ""religious ceremonies"", ""ritual analysis"", ""modern worship""]",5,0.7999057769775391,False,True,True,True,1.0,0.9999998211860657,0.3333333333333333
topic-2090,liturgic music,sacred music,llm_expansion_retrieval_llama3.2_3b_full,sacred music,"[""sacred music"", ""liturgical theology"", ""current liturgical practice"", ""Christian worship"", ""modern worship""]",5,0.7730610370635986,True,True,True,True,1.0,1.000000238418579,1.0
topic-5632,locke,John Locke,llm_expansion_retrieval_llama3.2_3b_full,John Locke,"[""John Locke"", ""social contract"", ""social theories"", ""contract law"", ""union contracts""]",5,0.6964447498321533,True,True,True,True,1.0,1.000000238418579,1.0
topic-2314,logic,reasoning,llm_expansion_retrieval_llama3.2_3b_full,reasoning,"[""reasoning"", ""logical argumentation"", ""scientific philosophy"", ""religious philosophy"", ""mental philosophy""]",5,0.6397264003753662,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1588,logic and philosophy of language,analytical philosophy,llm_expansion_retrieval_llama3.2_3b_full,linguistic philosophy,"[""linguistic philosophy"", ""language science"", ""machine semantics"", ""language psychology"", ""linguistic evolution""]",5,0.824432373046875,False,False,False,False,0.7142857142857143,0.39332711696624756,0.0
topic-1589,logistics,supply chain management,llm_expansion_retrieval_llama3.2_3b_full,supply chain management,"[""supply chain management"", ""procurement management"", ""logistics management"", ""stock control"", ""EU procurement regulations""]",5,0.6406641006469727,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1590,logistics management,supply chain management,llm_expansion_retrieval_llama3.2_3b_full,supply chain management,"[""supply chain management"", ""procurement management"", ""stock control"", ""profit distribution strategy"", ""personnel management""]",5,0.6476786136627197,True,True,True,True,1.0,0.9999999403953552,1.0
topic-17162,Local Democracy,community governance,llm_expansion_retrieval_llama3.2_3b_full,community governance,"[""community governance"", ""governance"", ""Participatory governance"", ""Municipal governance"", ""self-governance""]",5,0.7628288269042969,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1591,tax on wages/income tax,income tax,llm_expansion_retrieval_llama3.2_3b_full,earnings tax,"[""earnings tax"", ""income tax"", ""company tax"", ""value-added tax"", ""asset tax""]",5,0.6853351593017578,False,True,True,True,1.0,1.0,0.5
topic-2169,lyotard,postmodern theorist,llm_expansion_retrieval_llama3.2_3b_full,postmodern theorist,"[""postmodern theorist"", ""metaphysics"", ""metaphysical study"", ""post-structuralism"", ""scientific philosophy""]",5,0.7770829200744629,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1201,corporate social responsibility,corporate conscience,llm_expansion_retrieval_llama3.2_3b_full,corporate ethics,"[""corporate ethics"", ""ethical management"", ""professional ethics"", ""ethical marketing"", ""corporate communication ethics""]",5,0.6745424270629883,False,False,False,False,0.68,0.7863756418228149,0.0
topic-5633,machiavelli,political strategist,llm_expansion_retrieval_llama3.2_3b_full,strategic planning,"[""strategic planning"", ""political theory"", ""strategic interaction theory"", ""Political Groups"", ""tactical voting""]",5,0.7094559669494629,False,False,False,False,0.6666666666666667,0.5518953204154968,0.0
topic-1593,power,authority,llm_expansion_retrieval_llama3.2_3b_full,authority,"[""authority"", ""monetary authority"", ""ecclesiastical authority"", ""governance"", ""administration""]",5,0.559624195098877,True,True,True,True,1.0,0.9999998211860657,1.0
topic-2148,power in organisations,organizational influence,llm_expansion_retrieval_llama3.2_3b_full,organizational influence,"[""organizational influence"", ""authority"", ""institutional theory"", ""corporate management"", ""Institutional framework""]",5,0.6911942958831787,True,True,True,True,1.0,0.9999997615814209,1.0
topic-1595,macroeconomics,national economics,llm_expansion_retrieval_llama3.2_3b_full,global economics,"[""global economics"", ""economic theory"", ""global commerce"", ""government economics"", ""policy analysis""]",5,0.6978821754455566,False,False,False,False,0.7647058823529411,0.7784318923950195,0.0
topic-1596,management,administration,llm_expansion_retrieval_llama3.2_3b_full,governance,"[""governance"", ""administration"", ""governance crisis"", ""business administration"", ""IT administration""]",5,0.5953102111816406,False,True,True,True,1.0,1.0,0.5
topic-1598,management and ethics,ethical management,llm_expansion_retrieval_llama3.2_3b_full,corporate ethics,"[""corporate ethics"", ""ethical management"", ""governance"", ""professional ethics"", ""ethical marketing""]",5,0.6905598640441895,False,True,True,True,1.0,1.0,0.5
topic-2968,management games,business simulations,llm_expansion_retrieval_llama3.2_3b_full,business strategy,"[""business strategy"", ""business simulations"", ""strategic planning"", ""organizational studies"", ""corporate management""]",5,0.7456753253936768,False,True,True,True,1.0,1.0,0.5
topic-3168,small business management,small enterprise management,llm_expansion_retrieval_llama3.2_3b_full,business administration,"[""business administration"", ""corporate management"", ""small businesses"", ""logistics management"", ""small enterprise management""]",5,0.7319831848144531,False,True,False,True,1.0,1.0000001192092896,0.2
topic-1599,marketing,market strategy,llm_expansion_retrieval_llama3.2_3b_full,promotion,"[""promotion"", ""service promotion"", ""advertising psychology"", ""marketing strategy"", ""commercial policy""]",5,0.6218044757843018,False,False,False,False,0.9090909090909091,0.8556030988693237,0.0
topic-2979,marketing management,marketing strategy,llm_expansion_retrieval_llama3.2_3b_full,marketing strategy,"[""marketing strategy"", ""promotion"", ""market strategy"", ""service promotion"", ""business strategy""]",5,0.6401362419128418,True,True,True,True,1.0,1.0,1.0
topic-1602,services marketing,service promotion,llm_expansion_retrieval_llama3.2_3b_full,marketing strategy,"[""marketing strategy"", ""market strategy"", ""service promotion"", ""business strategy"", ""health services management""]",5,0.735816240310669,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-1603,market research,market analysis,llm_expansion_retrieval_llama3.2_3b_full,market analysis,"[""market analysis"", ""consumer psychology"", ""market strategy"", ""business analytics"", ""investigation""]",5,0.6363582611083984,True,True,True,True,1.0,1.0,1.0
topic-262,Marx,Marxism,llm_expansion_retrieval_llama3.2_3b_full,economic theory,"[""economic theory"", ""economic science"", ""investment theory"", ""economic philosophy"", ""Marxism""]",5,0.6777775287628174,False,True,False,True,1.0,1.0000001192092896,0.2
topic-161,marxism,Marxist theory,llm_expansion_retrieval_llama3.2_3b_full,welfare,"[""welfare"", ""economic theory"", ""welfare system"", ""economic philosophy"", ""economic science""]",5,0.6780157089233398,False,False,False,False,0.6206896551724138,0.598732590675354,0.0
topic-1605,substantive criminal law,criminal code,llm_expansion_retrieval_llama3.2_3b_full,penal law,"[""penal law"", ""criminal procedural law"", ""non-criminal law"", ""criminal code"", ""criminal science""]",5,0.7189948558807373,False,True,False,True,1.0,1.0,0.25
topic-1606,mathematical statistics,statistical mathematics,llm_expansion_retrieval_llama3.2_3b_full,data analysis,"[""data analysis"", ""statistical techniques"", ""statistical mathematics"", ""research methods and statistics"", ""reasoning""]",5,0.6832482814788818,False,True,True,True,1.0,1.0,0.3333333333333333
topic-17064,Matthew-James-Didache,"Matthew, James, and Didache",llm_expansion_retrieval_llama3.2_3b_full,Didache and the Gospel of Matthew,"[""Didache and the Gospel of Matthew"", ""Matthew's Gospel"", ""Matthew, James, and Didache"", ""Christian Scriptures"", ""early Christian texts""]",5,0.7280805110931396,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-1916,mathew,Matthew's Gospel,llm_expansion_retrieval_llama3.2_3b_full,Matthew's Gospel,"[""Matthew's Gospel"", ""John the Apostle"", ""New Testament studies"", ""Matthew, James, and Didache"", ""St. Augustine""]",5,0.7303669452667236,True,True,True,True,1.0,0.9999999403953552,1.0
topic-8683,competition policy,antitrust policy,llm_expansion_retrieval_llama3.2_3b_full,antitrust law,"[""antitrust law"", ""antitrust policy"", ""global antitrust law"", ""governance"", ""financial regulation""]",5,0.6518664360046387,False,True,True,True,1.0,1.0,0.5
topic-1607,competition law,antitrust law,llm_expansion_retrieval_llama3.2_3b_full,antitrust law,"[""antitrust law"", ""antitrust policy"", ""global antitrust law"", ""regulatory economics"", ""financial regulation""]",5,0.7110440731048584,True,True,True,True,1.0,1.0000001192092896,1.0
topic-13401,codetermination,worker participation,llm_expansion_retrieval_llama3.2_3b_full,worker participation,"[""worker participation"", ""employment participation"", ""union contracts"", ""labor unions"", ""strategic partnerships""]",5,0.6970205307006836,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1286,Media,communication channels,llm_expansion_retrieval_llama3.2_3b_full,communication channels,"[""communication channels"", ""information search"", ""cross-cultural communication"", ""speech"", ""body language""]",5,0.5806865692138672,True,True,True,True,1.0,1.0,1.0
topic-1608,media,communication channels,llm_expansion_retrieval_llama3.2_3b_full,communication channels,"[""communication channels"", ""information search"", ""publishing houses"", ""information and communication technology"", ""information modeling""]",5,0.5769984722137451,True,True,True,True,1.0,1.0,1.0
topic-2085,media ethics,journalistic ethics,llm_expansion_retrieval_llama3.2_3b_full,corporate communication ethics,"[""corporate communication ethics"", ""journalistic ethics"", ""social ethics"", ""professional ethics"", ""information exchange""]",5,0.6820113658905029,False,True,True,True,1.0,1.0,0.5
topic-10841,mediation,dispute resolution,llm_expansion_retrieval_llama3.2_3b_full,dispute resolution,"[""dispute resolution"", ""dispute arbitration"", ""conflict resolution"", ""negotiation"", ""disputes""]",5,0.6936256885528564,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1609,medical ethics,healthcare ethics,llm_expansion_retrieval_llama3.2_3b_full,healthcare ethics,"[""healthcare ethics"", ""professional ethics"", ""medical law"", ""responsibility law"", ""conduct""]",5,0.6607215404510498,True,True,True,True,1.0,1.0000001192092896,1.0
topic-9361,medical psychology,health psychology,llm_expansion_retrieval_llama3.2_3b_full,health psychology,"[""health psychology"", ""psychological care"", ""psychological disorders"", ""physiological psychology"", ""philosophy of psychology""]",5,0.6682238578796387,True,True,True,True,1.0,1.0000001192092896,1.0
topic-2994,multilingualism,polyglotism,llm_expansion_retrieval_llama3.2_3b_full,language skills,"[""language skills"", ""dual language proficiency"", ""multiple language proficiency"", ""cross-cultural communication"", ""intercultural research""]",5,0.6911587715148926,False,False,False,False,0.3076923076923077,0.18694093823432922,0.0
topic-3901,man-machine interaction,human-computer interaction,llm_expansion_retrieval_llama3.2_3b_full,human-computer interaction,"[""human-computer interaction"", ""smart interfaces"", ""collaborative systems"", ""textual interaction"", ""computing systems""]",5,0.6720337867736816,True,True,True,True,1.0,1.0000001192092896,1.0
topic-2002,human evolution,human development,llm_expansion_retrieval_llama3.2_3b_full,ethnographics,"[""ethnographics"", ""human development"", ""natural diversity"", ""cultural communities"", ""linguistic evolution""]",5,0.7249796390533447,False,True,True,True,1.0,1.0,0.5
topic-1610,human rights,Civil Liberties,llm_expansion_retrieval_llama3.2_3b_full,Civil Liberties,"[""Civil Liberties"", ""social ethics"", ""basic rights"", ""equitable justice"", ""social unity""]",5,0.6548252105712891,True,True,True,True,1.0,0.9999998211860657,1.0
topic-2102,mental effort,cognitive effort,llm_expansion_retrieval_llama3.2_3b_full,cognitive effort,"[""cognitive effort"", ""exertion"", ""mental science"", ""mental processes"", ""cognitive psychology""]",5,0.6847701072692871,True,True,True,True,1.0,1.0000001192092896,1.0
topic-3521,metaphors,allegories,llm_expansion_retrieval_llama3.2_3b_full,linguistic behavior,"[""linguistic behavior"", ""linguistic morphology"", ""cognitive psychology"", ""linguistic philosophy"", ""cognitive studies""]",5,0.7309529781341553,False,False,False,False,0.2962962962962963,0.3392251133918762,0.0
topic-1611,metaphysics,ontology,llm_expansion_retrieval_llama3.2_3b_full,ontology,"[""ontology"", ""existential philosopher"", ""mental philosophy"", ""scientific philosophy"", ""religious philosophy""]",5,0.7067797183990479,True,True,True,True,1.0,1.0,1.0
topic-2008,metaphysics of reason and action,philosophy of action,llm_expansion_retrieval_llama3.2_3b_full,moral philosophy,"[""moral philosophy"", ""limited rationality"", ""cognitive psychology theory"", ""social ethics"", ""corporate ethics""]",5,0.7800467014312744,False,False,False,False,0.5555555555555556,0.5457285642623901,0.0
topic-4885,meta models,higher-order models,llm_expansion_retrieval_llama3.2_3b_full,frameworks,"[""frameworks"", ""business frameworks"", ""constructivist mathematics"", ""higher-order models"", ""computational modeling""]",5,0.6765921115875244,False,True,False,True,1.0,1.000000238418579,0.25
topic-1954,cross-cultural research methodology,intercultural research methods,llm_expansion_retrieval_llama3.2_3b_full,ethnographics,"[""ethnographics"", ""intercultural research methods"", ""intercultural research"", ""intercultural psychology"", ""cross-cultural support""]",5,0.756678581237793,False,True,True,True,1.0,1.000000238418579,0.5
topic-1658,methodology and statistics,research methods and statistics,llm_expansion_retrieval_llama3.2_3b_full,statistical techniques,"[""statistical techniques"", ""research methods and statistics"", ""research methods"", ""frameworks"", ""statistical mathematics""]",5,0.72617506980896,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1613,methodology,research methods,llm_expansion_retrieval_llama3.2_3b_full,frameworks,"[""frameworks"", ""business frameworks"", ""IT strategy"", ""business strategy"", ""strategic planning""]",5,0.5592119693756104,False,False,False,False,0.4615384615384615,0.36179035902023315,0.0
topic-101,Methodology of civil law,Civil law methodology,llm_expansion_retrieval_llama3.2_3b_full,civil law,"[""civil law"", ""civil litigation law"", ""Civil law methodology"", ""jurisprudence"", ""legal theory""]",5,0.7830591201782227,False,True,True,True,1.0,1.0,0.3333333333333333
topic-3008,micro-econometrics,individual econometrics,llm_expansion_retrieval_llama3.2_3b_full,practical econometrics,"[""practical econometrics"", ""economic modeling"", ""individual econometrics"", ""quantitative finance"", ""economic science""]",5,0.7317402362823486,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-1614,microeconomics,individual economics,llm_expansion_retrieval_llama3.2_3b_full,market analysis,"[""market analysis"", ""economic theory"", ""economic science"", ""market strategy"", ""decision process""]",5,0.7252449989318848,False,False,False,False,0.5,0.6665505766868591,0.0
topic-1615,medieval philosophy; history of,medieval thought,llm_expansion_retrieval_llama3.2_3b_full,medieval thought,"[""medieval thought"", ""modern philosophy; historical development"", ""contemporary philosophy history"", ""Middle Ages theology"", ""contemporary philosopher""]",5,0.8261895179748535,True,True,True,True,1.0,1.0,1.0
topic-3601,history of middle ages,medieval history,llm_expansion_retrieval_llama3.2_3b_full,medieval history,"[""medieval history"", ""Middle Ages theology"", ""medieval thought"", ""modern Catholic history"", ""Reformation history""]",5,0.8454146385192871,True,True,True,True,1.0,1.0000001192092896,1.0
topic-13602,medieval theology,Middle Ages theology,llm_expansion_retrieval_llama3.2_3b_full,Middle Ages theology,"[""Middle Ages theology"", ""Patristic studies"", ""theological literature"", ""ecclesiastical history"", ""applied theology""]",5,0.9244623184204102,True,True,True,True,1.0,1.0,1.0
topic-1617,small and medium-sized enterprises,small businesses,llm_expansion_retrieval_llama3.2_3b_full,small businesses,"[""small businesses"", ""businesses"", ""small enterprise management"", ""mixed organization"", ""business creation""]",5,0.7173388004302979,True,True,True,True,1.0,1.0,1.0
topic-1618,migrants,immigrants,llm_expansion_retrieval_llama3.2_3b_full,refugees,"[""refugees"", ""immigrants"", ""asylum seekers"", ""Turkish immigrants"", ""immigration law""]",5,0.6634132862091064,False,True,True,True,1.0,1.0,0.5
topic-15302,Migration Law,immigration law,llm_expansion_retrieval_llama3.2_3b_full,immigration law,"[""immigration law"", ""Asylum law"", ""refugees"", ""asylum seekers"", ""immigrants""]",5,0.755657434463501,True,True,True,True,1.0,1.0,1.0
topic-3013,environmental economics,ecological economics,llm_expansion_retrieval_llama3.2_3b_full,ecological policy,"[""ecological policy"", ""ecological economics"", ""ecological management"", ""financial economics"", ""global economics""]",5,0.6659648418426514,False,True,True,True,1.0,1.0,0.5
topic-1619,environmental policy,ecological policy,llm_expansion_retrieval_llama3.2_3b_full,policy analysis,"[""policy analysis"", ""ecological policy"", ""regulatory law"", ""governance"", ""ecological management""]",5,0.6629219055175781,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1621,environmental impact study,environmental assessment,llm_expansion_retrieval_llama3.2_3b_full,environmental assessment,"[""environmental assessment"", ""ecological management"", ""ecological economics"", ""ecological policy"", ""assessment""]",5,0.7081403732299805,True,True,True,True,1.0,1.0,1.0
topic-1625,environmental management,ecological management,llm_expansion_retrieval_llama3.2_3b_full,ecological policy,"[""ecological policy"", ""regulatory economics"", ""governance"", ""ecological management"", ""ecological economics""]",5,0.7483701705932617,False,True,False,True,1.0,1.0,0.25
topic-1626,environmental law,ecological law,llm_expansion_retrieval_llama3.2_3b_full,ecological policy,"[""ecological policy"", ""EU environmental regulations"", ""environmental protection law"", ""governance"", ""ecological management""]",5,0.7245850563049316,False,False,False,False,0.7741935483870968,0.7161805033683777,0.0
topic-1627,environmental criminal law,ecological criminal law,llm_expansion_retrieval_llama3.2_3b_full,ecological criminal law,"[""ecological criminal law"", ""ecological law"", ""economic law"", ""ecological economics"", ""equitable justice""]",5,0.728245735168457,True,True,True,True,1.0,1.0,1.0
topic-11621,doctrines of war,Military doctrine,llm_expansion_retrieval_llama3.2_3b_full,conflict resolution,"[""conflict resolution"", ""Military doctrine"", ""legal doctrines"", ""doctrine"", ""disputes""]",5,0.6665544509887695,False,True,True,True,1.0,1.0,0.5
topic-1629,minorities,ethnic groups,llm_expansion_retrieval_llama3.2_3b_full,diversity,"[""diversity"", ""diverse society"", ""natural diversity"", ""cultural diversity"", ""marginalization""]",5,0.7410728931427002,False,False,False,False,0.2727272727272727,0.5609437823295593,0.0
topic-5821,modeling,simulation,llm_expansion_retrieval_llama3.2_3b_full,simulation,"[""simulation"", ""interpretation"", ""data analysis"", ""meaning analysis"", ""legal interpretation""]",5,0.5765025615692139,True,True,True,True,1.0,1.0,1.0
topic-6441,models,frameworks,llm_expansion_retrieval_llama3.2_3b_full,frameworks,"[""frameworks"", ""business frameworks"", ""research methods"", ""study methods"", ""guidance""]",5,0.6530249118804932,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1863,modern devotion,contemporary piety,llm_expansion_retrieval_llama3.2_3b_full,contemporary piety,"[""contemporary piety"", ""modern worship"", ""Christian worship"", ""spiritual life"", ""religious tradition""]",5,0.7203671932220459,True,True,True,True,1.0,1.0,1.0
topic-2041,modern philosophy; history of,contemporary philosophy history,llm_expansion_retrieval_llama3.2_3b_full,contemporary philosopher,"[""contemporary philosopher"", ""contemporary philosophy history"", ""modern philosophy; historical development"", ""philosophical texts"", ""medieval thought""]",5,0.8317451477050781,False,True,True,True,1.0,1.000000238418579,0.5
topic-11961,modernisation,modernisation,llm_expansion_retrieval_llama3.2_3b_full,innovation economics,"[""innovation economics"", ""bureaucratic reform"", ""reorganisation"", ""organizational transformation"", ""transformation economics""]",5,0.6375155448913574,False,False,False,False,0.7407407407407408,0.5010381937026978,0.0
topic-1632,mother tongue; education,native language education,llm_expansion_retrieval_llama3.2_3b_full,native language education,"[""native language education"", ""dual language proficiency"", ""language learning"", ""multiple language proficiency"", ""linguistic education""]",5,0.7436861991882324,True,True,True,True,1.0,0.9999999403953552,1.0
topic-3388,monetary policy,financial policy,llm_expansion_retrieval_llama3.2_3b_full,regulatory economics,"[""regulatory economics"", ""fiscal management"", ""financial regulation"", ""budgetary policy"", ""fiscal law""]",5,0.7054121494293213,False,False,False,False,0.6666666666666667,0.7626862525939941,0.0
topic-1633,monetary economics,financial economics,llm_expansion_retrieval_llama3.2_3b_full,financial economics,"[""financial economics"", ""investment theory"", ""financial management"", ""economic theory"", ""financial systems""]",5,0.6611452102661133,True,True,True,True,1.0,0.9999997615814209,1.0
topic-12941,moral responsibility,ethical accountability,llm_expansion_retrieval_llama3.2_3b_full,ethical accountability,"[""ethical accountability"", ""social ethics"", ""professional ethics"", ""corporate ethics"", ""egoism and guilt""]",5,0.6328692436218262,True,True,True,True,1.0,1.0000001192092896,1.0
topic-10441,morphology,linguistic morphology,llm_expansion_retrieval_llama3.2_3b_full,linguistic behavior,"[""linguistic behavior"", ""linguistic morphology"", ""organizational structure"", ""linguistic philosophy"", ""linguistic evolution""]",5,0.6637406349182129,False,True,True,True,1.0,1.0,0.5
topic-7882,muslims - christians dialogue,interfaith dialogue,llm_expansion_retrieval_llama3.2_3b_full,interfaith relations,"[""interfaith relations"", ""faith-based communication"", ""faith marketplace"", ""faith-based groups"", ""interfaith dialogue""]",5,0.9653918743133545,False,True,False,True,1.0,0.9999997615814209,0.2
topic-3794,motivation,drive,llm_expansion_retrieval_llama3.2_3b_full,drive,"[""drive"", ""promotion"", ""service promotion"", ""behavioral economics"", ""work motivation""]",5,0.6234760284423828,True,True,True,True,1.0,1.0,1.0
topic-9201,multi level analysis,hierarchical analysis,llm_expansion_retrieval_llama3.2_3b_full,hierarchical analysis,"[""hierarchical analysis"", ""social hierarchy"", ""data analysis"", ""three-part model"", ""computational modeling""]",5,0.6860616207122803,True,True,True,True,1.0,1.0,1.0
topic-3039,multiculturalism,cultural diversity,llm_expansion_retrieval_llama3.2_3b_full,diversity,"[""diversity"", ""cultural diversity"", ""natural diversity"", ""diverse society"", ""ethnic groups""]",5,0.6775989532470703,False,True,True,True,1.0,1.000000238418579,0.5
topic-1951,multicultural society,diverse society,llm_expansion_retrieval_llama3.2_3b_full,diverse society,"[""diverse society"", ""cultural diversity"", ""diversity"", ""diverse city"", ""minority communities""]",5,0.7370781898498535,True,True,True,True,1.0,1.0,1.0
topic-1956,multicultural city,diverse city,llm_expansion_retrieval_llama3.2_3b_full,diverse city,"[""diverse city"", ""diversity"", ""cultural diversity"", ""natural diversity"", ""diverse society""]",5,0.724949836730957,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1635,multimedia,mixed media,llm_expansion_retrieval_llama3.2_3b_full,mixed media,"[""mixed media"", ""media comparison"", ""interfaith relations"", ""interfaith dialogue"", ""inter-firm relationships""]",5,0.6661067008972168,True,True,True,True,1.0,1.0,1.0
topic-12122,"Nancy, Jean-Luc (1940-)",contemporary philosopher,llm_expansion_retrieval_llama3.2_3b_full,linguistic philosophy,"[""linguistic philosophy"", ""existential philosopher"", ""literary philosopher"", ""language psychology"", ""contemporary philosopher""]",5,0.7490777969360352,False,True,False,True,1.0,1.0000003576278687,0.2
topic-10901,nanotechnology,Nanoengineering,llm_expansion_retrieval_llama3.2_3b_full,Nanoengineering,"[""Nanoengineering"", ""internet technology"", ""information technology"", ""physical science"", ""small businesses""]",5,0.6861581802368164,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1887,narcissism and shame,egoism and guilt,llm_expansion_retrieval_llama3.2_3b_full,egoism and guilt,"[""egoism and guilt"", ""self-concept"", ""self-control"", ""remorse"", ""internal oversight""]",5,0.7090234756469727,True,True,True,True,1.0,1.000000238418579,1.0
topic-2142,natality/birth rate,birth rate,llm_expansion_retrieval_llama3.2_3b_full,birth rate,"[""birth rate"", ""population studies"", ""population aging"", ""local economic growth"", ""organizational growth""]",5,0.7108376026153564,True,True,True,True,1.0,1.0000001192092896,1.0
