topic,term,ground_truth,method,prediction,candidates,num_final_candidates,time_seconds,exact_top1,exact_any,top_3_accuracy,top_5_accuracy,fuzzy_similarity,semantic_similarity,mrr
topic-5127,internet addiction,online dependency,llm_rerank_llama3.2_3b_full,online dependency,"[""online dependency"", ""cyber culture"", ""self-control"", ""compulsive gambling"", ""alcohol dependence""]",5,1.725771427154541,True,True,True,True,1.0,1.0,1.0
topic-4882,interpolation,estimation,llm_rerank_llama3.2_3b_full,spatial interpolation,"[""spatial interpolation"", ""computational modeling"", ""estimation"", ""parameter estimation"", ""data analysis""]",5,1.1913087368011475,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1868,inter-religious communication,interfaith dialogue,llm_rerank_llama3.2_3b_full,cross-cultural communication,"[""cross-cultural communication"", ""faith-based communication"", ""church-state interaction"", ""religious sociology"", ""religious psychology""]",5,1.258812665939331,False,False,False,False,0.41860465116279066,0.32667794823646545,0.0
topic-16883,Intertextuality,textual interaction,llm_rerank_llama3.2_3b_full,cross-cultural communication,"[""cross-cultural communication"", ""linguistic philosophy"", ""language science"", ""intercultural research"", ""social linguistics""]",5,1.7217490673065186,False,False,False,False,0.4878048780487805,0.4424857497215271,0.0
topic-4164,intuitionistic mathematics,constructivist mathematics,llm_rerank_llama3.2_3b_full,constructivist mathematics,"[""constructivist mathematics"", ""interpretive theory"", ""theoretical psychology"", ""mathematical foundations"", ""theory of knowledge""]",5,1.656721830368042,True,True,True,True,1.0,0.9999998807907104,1.0
topic-2887,investment under uncertainty,uncertain investments,llm_rerank_llama3.2_3b_full,risk management,"[""risk management"", ""uncertain investments"", ""investment evaluation"", ""financial economics"", ""investment funds""]",5,1.1506247520446777,False,True,True,True,1.0,1.0,0.5
topic-3368,investment analysis,investment evaluation,llm_rerank_llama3.2_3b_full,financial evaluation,"[""financial evaluation"", ""market analysis"", ""investment evaluation"", ""financial modeling"", ""investment funds""]",5,1.1437435150146484,False,True,True,True,1.0,1.0,0.3333333333333333
topic-2891,islam,Islamic studies,llm_rerank_llama3.2_3b_full,Arabian,"[""Arabian"", ""Islamic studies"", ""Muslim Communities in the Netherlands"", ""religious philosophy"", ""alternative religious groups""]",5,1.2017080783843994,False,True,True,True,1.0,0.9999999403953552,0.5
topic-1865,islam in the netherlands,Muslim Communities in the Netherlands,llm_rerank_llama3.2_3b_full,Muslim Communities in the Netherlands,"[""Muslim Communities in the Netherlands"", ""Islamic studies"", ""religious observance and secularism"", ""religious sociology"", ""religious studies""]",5,1.5261499881744385,True,True,True,True,1.0,1.000000238418579,1.0
topic-7542,ivf,test-tube fertilization,llm_rerank_llama3.2_3b_full,test-tube fertilization,"[""test-tube fertilization"", ""childbirth"", ""medical services"", ""baby mental health"", ""birth rate""]",5,1.4156723022460938,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5883,annual reporting,Yearly report,llm_rerank_llama3.2_3b_full,financial reporting,"[""financial reporting"", ""financial statements"", ""fiscal management"", ""financial accounting"", ""financial auditing""]",5,1.4443998336791992,False,False,False,False,0.5625,0.5790170431137085,0.0
topic-13641,"Jacobi, F.H.",Friedrich Heinrich Jacobi,llm_rerank_llama3.2_3b_full,Friedrich Heinrich Jacobi,"[""Friedrich Heinrich Jacobi"", ""Matthew, James, and Didache"", ""Jacob"", ""Jacques Derrida"", ""modern Jewish history""]",5,0.5879712104797363,True,True,True,True,1.0,1.0000001192092896,1.0
topic-17063,James,Jacob,llm_rerank_llama3.2_3b_full,Jacob,"[""Jacob"", ""John the Apostle"", ""strangers"", ""spirit"", ""administration""]",5,0.9267857074737549,True,True,True,True,1.0,1.0,1.0
topic-15562,The Book of Ben Sira,Ecclesiasticus,llm_rerank_llama3.2_3b_full,scriptural literature,"[""scriptural literature"", ""divinity studies"", ""New Testament studies"", ""historical study"", ""19th-century British literature""]",5,0.9752142429351807,False,False,False,False,0.45714285714285713,0.4341641068458557,0.0
topic-1556,youth assistance,youth support,llm_rerank_llama3.2_3b_full,youth support,"[""youth support"", ""youth ministry"", ""assistance"", ""volunteer service"", ""welfare payments""]",5,1.2523534297943115,True,True,True,True,1.0,1.0,1.0
topic-2331,jesus,Christ,llm_rerank_llama3.2_3b_full,sex,"[""sex"", ""Christ"", ""Matthew's Gospel"", ""faith"", ""Christian worship""]",5,0.662581205368042,False,True,True,True,1.0,0.9999999403953552,0.5
topic-2287,"judaism and christianity, relationship between",interfaith relations,llm_rerank_llama3.2_3b_full,Judeo-Christian relations,"[""Judeo-Christian relations"", ""early Christian teachings and Judaism"", ""Christian Scriptures"", ""Christian history"", ""Christian statement of belief""]",5,1.2189984321594238,False,False,False,False,0.6222222222222222,0.49462735652923584,0.0
topic-14882,Jews in modernity,modern Jewish history,llm_rerank_llama3.2_3b_full,contemporary Judaism,"[""contemporary Judaism"", ""modern Jewish history"", ""cultural legacy"", ""modernisation"", ""early Christian teachings and Judaism""]",5,1.8288977146148682,False,True,True,True,1.0,0.9999999403953552,0.5
topic-862,"Judaism, modern",contemporary Judaism,llm_rerank_llama3.2_3b_full,contemporary Judaism,"[""contemporary Judaism"", ""modern Jewish history"", ""modern worship"", ""Christian history"", ""early Christian teachings and Judaism""]",5,1.994234561920166,True,True,True,True,1.0,1.0,1.0
topic-1914,"judaism, early/ancient",ancient Jewish religion,llm_rerank_llama3.2_3b_full,ancient Jewish religion,"[""ancient Jewish religion"", ""Hebrew Bible"", ""early theologians"", ""ancient Hebrew"", ""Christian history""]",5,2.2723538875579834,True,True,True,True,1.0,1.0,1.0
topic-1884,johannes,John the Apostle,llm_rerank_llama3.2_3b_full,Jacob,"[""Jacob"", ""John the Apostle"", ""Friedrich Heinrich Jacobi"", ""Scholastic philosopher"", ""classical language""]",5,1.6322300434112549,False,True,True,True,1.0,0.9999998807907104,0.5
topic-3523,youth and pastoral care,youth ministry,llm_rerank_llama3.2_3b_full,Catholic pastoral care,"[""Catholic pastoral care"", ""spiritual care"", ""youth ministry"", ""spiritual counseling"", ""youth support""]",5,1.3338489532470703,False,True,True,True,1.0,0.9999998211860657,0.3333333333333333
topic-3983,legal skills,legal competencies,llm_rerank_llama3.2_3b_full,legal competencies,"[""legal competencies"", ""legal procedure"", ""legal theory"", ""jurisprudence"", ""legal governance""]",5,1.1428427696228027,True,True,True,True,1.0,1.0,1.0
topic-10741,cancer,malignant neoplasm,llm_rerank_llama3.2_3b_full,malignant neoplasm,"[""malignant neoplasm"", ""long-term illnesses"", ""health policy"", ""disease study"", ""health psychology""]",5,1.2204885482788086,True,True,True,True,1.0,1.0,1.0
topic-2174,catholic church in the 19th and 20th century,modern Catholic history,llm_rerank_llama3.2_3b_full,ecclesiastical history,"[""ecclesiastical history"", ""modern Catholic history"", ""church-state interaction"", ""Catholic pastoral care"", ""Ecclesiastical leadership""]",5,1.8363866806030273,False,True,True,True,1.0,0.9999999403953552,0.5
topic-1847,epistemology,theory of knowledge,llm_rerank_llama3.2_3b_full,theory of knowledge,"[""theory of knowledge"", ""nature of truth"", ""scientific philosophy"", ""metaphysical study"", ""ontology""]",5,1.7394027709960938,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1566,knowledge representation,information modeling,llm_rerank_llama3.2_3b_full,ontology,"[""ontology"", ""information modeling"", ""machine semantics"", ""language processing systems"", ""knowledge systems""]",5,1.6697883605957031,False,True,True,True,1.0,1.0,0.5
topic-1567,knowledge technology,information technology,llm_rerank_llama3.2_3b_full,information and communication technology,"[""information and communication technology"", ""information technology"", ""organizational knowledge acquisition"", ""educational technology"", ""internet technology""]",5,1.1645777225494385,False,True,True,True,1.0,1.0000001192092896,0.5
topic-11381,church,congregation,llm_rerank_llama3.2_3b_full,congregation,"[""congregation"", ""Clergy"", ""Christian worship"", ""Christian unity"", ""modern worship""]",5,1.156404972076416,True,True,True,True,1.0,1.0,1.0
topic-3791,church state relations,church-state interaction,llm_rerank_llama3.2_3b_full,Judeo-Christian relations,"[""Judeo-Christian relations"", ""church-state interaction"", ""ecclesiastical authority"", ""Catholic pastoral care"", ""religious sociology""]",5,1.3554844856262207,False,True,True,True,1.0,1.000000238418579,0.5
topic-11382,ministry,Clergy,llm_rerank_llama3.2_3b_full,clerical ministry,"[""clerical ministry"", ""spiritual leadership"", ""Ecclesiastical leadership"", ""congregation"", ""spiritual care""]",5,2.1076443195343018,False,False,False,False,0.43478260869565216,0.7383109331130981,0.0
topic-4236,church authority,ecclesiastical authority,llm_rerank_llama3.2_3b_full,ecclesiastical authority,"[""ecclesiastical authority"", ""Ecclesiastical leadership"", ""Clergy"", ""ecclesiastical history"", ""doctrinal theology""]",5,2.048584222793579,True,True,True,True,1.0,0.9999998807907104,1.0
topic-11384,ecclesial leadership,Ecclesiastical leadership,llm_rerank_llama3.2_3b_full,Ecclesiastical leadership,"[""Ecclesiastical leadership"", ""spiritual leadership"", ""Ecclesiasticus"", ""ecclesiastical authority"", ""authority""]",5,2.263930320739746,True,True,True,True,1.0,0.9999998211860657,1.0
topic-2086,devotion/piety and non-practising,religious observance and secularism,llm_rerank_llama3.2_3b_full,divine vocation,"[""divine vocation"", ""spiritual guidance"", ""Pastoral Counseling Psychology"", ""religious psychology"", ""spiritual counseling""]",5,1.5238313674926758,False,False,False,False,0.47272727272727283,0.5884599685668945,0.0
topic-2092,church music,sacred music,llm_rerank_llama3.2_3b_full,sacred music,"[""sacred music"", ""Christian worship"", ""modern worship"", ""theological literature"", ""liturgical theology""]",5,1.2349226474761963,True,True,True,True,1.0,1.000000238418579,1.0
topic-1915,"church fathers, ancient",early theologians,llm_rerank_llama3.2_3b_full,early theologians,"[""early theologians"", ""Christian history"", ""ecclesiastical authority"", ""Clergy"", ""ecclesiastical history""]",5,1.1000661849975586,True,True,True,True,1.0,1.0000001192092896,1.0
topic-16565,Integrated care,coordinated care,llm_rerank_llama3.2_3b_full,coordinated care,"[""coordinated care"", ""health care administration"", ""medical services"", ""care models"", ""health care quality""]",5,2.0029454231262207,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1991,voting mechanisms,electoral methods,llm_rerank_llama3.2_3b_full,voting system,"[""voting system"", ""electoral methods"", ""Participatory governance"", ""governance"", ""Cooperation""]",5,1.510812520980835,False,True,True,True,1.0,1.0000001192092896,0.5
topic-4661,electoral systems,voting system,llm_rerank_llama3.2_3b_full,voting system,"[""voting system"", ""electoral methods"", ""governance"", ""institutions"", ""popular government""]",5,1.209418773651123,True,True,True,True,1.0,1.0,1.0
topic-1572,clinical neuropsychology,neuropsychological therapy,llm_rerank_llama3.2_3b_full,neuropsychological therapy,"[""neuropsychological therapy"", ""neurocognitive psychology"", ""brain-behavior science"", ""neurobehavioral science"", ""cognitive psychology""]",5,1.9765172004699707,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1574,credit systems,credit infrastructure,llm_rerank_llama3.2_3b_full,financial systems,"[""financial systems"", ""financial instruments"", ""financial structure"", ""financial partnerships"", ""financial accounting""]",5,1.1049795150756836,False,False,False,False,0.6,0.6082115769386292,0.0
topic-4886,Kriging,spatial interpolation,llm_rerank_llama3.2_3b_full,prediction,"[""prediction"", ""data analysis"", ""data management"", ""consolidations"", ""learning techniques""]",5,1.1329145431518555,False,False,False,False,0.45714285714285713,0.267648309469223,0.0
topic-15982,Kriging,spatial interpolation,llm_rerank_llama3.2_3b_full,prediction,"[""prediction"", ""data analysis"", ""data management"", ""consolidations"", ""betting""]",5,1.1112613677978516,False,False,False,False,0.45714285714285713,0.267648309469223,0.0
topic-4149,critical theory,radical critique,llm_rerank_llama3.2_3b_full,Marxist theory,"[""Marxist theory"", ""political theory"", ""liberal political theory"", ""economic theory"", ""social theories""]",5,1.5859971046447754,False,False,False,False,0.4516129032258065,0.3618811368942261,0.0
topic-4881,splines,curves,llm_rerank_llama3.2_3b_full,curves,"[""curves"", ""tension"", ""spatial interpolation"", ""guidance"", ""way of life""]",5,1.5882656574249268,True,True,True,True,1.0,0.9999997615814209,1.0
topic-6501,philosophy of art,aesthetics philosophy,llm_rerank_llama3.2_3b_full,aesthetics philosophy,"[""aesthetics philosophy"", ""philosophy of beauty"", ""cultural philosophy"", ""arts instruction"", ""mental philosophy""]",5,1.895216941833496,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1575,artificial intelligence,machine intelligence,llm_rerank_llama3.2_3b_full,machine intelligence,"[""machine intelligence"", ""artificial neural networks"", ""computational models"", ""information processing"", ""automated learning""]",5,1.1899421215057373,True,True,True,True,1.0,1.0000003576278687,1.0
topic-12641,quality of work,work quality,llm_rerank_llama3.2_3b_full,quality of life,"[""quality of life"", ""work quality"", ""health care quality"", ""life quality"", ""work psychology""]",5,1.0582139492034912,False,True,True,True,1.0,1.0,0.5
topic-2061,quality of life,well-being,llm_rerank_llama3.2_3b_full,way of life,"[""way of life"", ""health care quality"", ""psychological well-being"", ""emotional well-being"", ""self-improvement""]",5,1.7579326629638672,False,False,False,False,0.6666666666666667,0.817481517791748,0.0
topic-121,Quality of life,life quality,llm_rerank_llama3.2_3b_full,way of life,"[""way of life"", ""quality of worklife"", ""health care quality"", ""psychological well-being"", ""emotional well-being""]",5,1.5103564262390137,False,False,False,False,0.6451612903225806,0.7475734949111938,0.0
topic-9461,quality of the judiciary,judicial performance,llm_rerank_llama3.2_3b_full,judicial performance,"[""judicial performance"", ""jurisprudence"", ""legal governance"", ""Empirical jurisprudence"", ""legal philosophy""]",5,1.8892083168029785,True,True,True,True,1.0,1.0000001192092896,1.0
topic-11701,quality of care,health care quality,llm_rerank_llama3.2_3b_full,health care quality,"[""health care quality"", ""coordinated care"", ""end-of-life care"", ""health care administration"", ""Health Care Usage""]",5,2.0921480655670166,True,True,True,True,1.0,1.0,1.0
topic-1577,agriculture,farming,llm_rerank_llama3.2_3b_full,farming,"[""farming"", ""ecological management"", ""green development"", ""industrial economics"", ""economic development""]",5,1.3328862190246582,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1578,latin,classical language,llm_rerank_llama3.2_3b_full,ecclesiastical Latin,"[""ecclesiastical Latin"", ""classical language"", ""Dutch language"", ""the English language"", ""minority languages""]",5,1.2763111591339111,False,True,True,True,1.0,1.0,0.5
topic-1579,lifestyle,way of life,llm_rerank_llama3.2_3b_full,way of life,"[""way of life"", ""quality of life"", ""life quality"", ""spiritual life"", ""leisure activities""]",5,1.21293306350708,True,True,True,True,1.0,0.9999998807907104,1.0
topic-9121,learning styles,study methods,llm_rerank_llama3.2_3b_full,language skills,"[""language skills"", ""skills training"", ""arts instruction"", ""writing strategies"", ""guidance""]",5,1.1367783546447754,False,False,False,False,0.3448275862068966,0.41146403551101685,0.0
topic-7283,learning disorders,learning disabilities,llm_rerank_llama3.2_3b_full,learning disabilities,"[""learning disabilities"", ""attention deficit disorder"", ""reading difficulties"", ""neurocognitive psychology"", ""neuropsychological therapy""]",5,1.2899744510650635,True,True,True,True,1.0,1.0,1.0
topic-10601,reading research,Reading studies,llm_rerank_llama3.2_3b_full,research methods,"[""research methods"", ""literary analysis"", ""cognitive studies"", ""study methods"", ""basic research""]",5,1.4105191230773926,False,False,False,False,0.5625,0.6052614450454712,0.0
topic-1581,reading disorders,reading difficulties,llm_rerank_llama3.2_3b_full,learning disabilities,"[""learning disabilities"", ""attention deficit disorder"", ""psychological disorders"", ""reading difficulties"", ""reading and writing skills""]",5,1.7844972610473633,False,True,False,True,1.0,1.0000001192092896,0.25
topic-1582,leadership,guidance,llm_rerank_llama3.2_3b_full,spiritual leadership,"[""spiritual leadership"", ""public management"", ""corporate management"", ""authority"", ""personnel management""]",5,1.3238577842712402,False,False,False,False,0.4,0.4608624577522278,0.0
topic-8101,organisational learning,organizational knowledge acquisition,llm_rerank_llama3.2_3b_full,organizational studies,"[""organizational studies"", ""organizational theory"", ""organizational structure"", ""employee development"", ""cooperative learning""]",5,2.1355175971984863,False,False,False,False,0.6206896551724138,0.5397301912307739,0.0
topic-2941,machine learning,automated learning,llm_rerank_llama3.2_3b_full,artificial neural networks,"[""artificial neural networks"", ""automated learning"", ""learning techniques"", ""data analysis"", ""decision analysis""]",5,1.895740032196045,False,True,True,True,1.0,1.0000001192092896,0.5
topic-3102,learning organisations,adaptive organizations,llm_rerank_llama3.2_3b_full,organizational studies,"[""organizational studies"", ""cooperative learning"", ""organizational knowledge acquisition"", ""employee development"", ""corporate management""]",5,1.2846341133117676,False,False,False,False,0.5909090909090908,0.5799863338470459,0.0
topic-8362,Latvia,Latvian Republic,llm_rerank_llama3.2_3b_full,Latvian Republic,"[""Latvian Republic"", ""Brabant heritage"", ""East Europe"", ""eurozone"", ""Turkish immigrants""]",5,1.5887186527252197,True,True,True,True,1.0,0.9999999403953552,1.0
topic-2162,quality of life after heart and vascular diseases,well-being after cardiovascular diseases,llm_rerank_llama3.2_3b_full,quality of life,"[""quality of life"", ""well-being after cardiovascular diseases"", ""health care quality"", ""life quality"", ""long-term illnesses""]",5,1.192624568939209,False,True,True,True,1.0,1.0000001192092896,0.5
topic-5631,levinas,Levinasian philosophy,llm_rerank_llama3.2_3b_full,Levinasian philosophy,"[""Levinasian philosophy"", ""Nietzschean philosophy"", ""Frankfurt School theorist"", ""Jacob"", ""Friedrich Heinrich Jacobi""]",5,2.6000564098358154,True,True,True,True,1.0,1.0,1.0
topic-5181,liberalisation,deregulation,llm_rerank_llama3.2_3b_full,deregulation,"[""deregulation"", ""modernisation"", ""reorganisation"", ""transformation economics"", ""Americanisation""]",5,1.3069815635681152,True,True,True,True,1.0,1.0,1.0
topic-2015,liberalism and political philosophy,liberal political theory,llm_rerank_llama3.2_3b_full,liberal political theory,"[""liberal political theory"", ""modern philosophy; historical development"", ""political theory"", ""moral philosophy"", ""contemporary philosophy history""]",5,2.1135246753692627,True,True,True,True,1.0,1.0,1.0
topic-2280,literary-historical aspects,textual history,llm_rerank_llama3.2_3b_full,historical study,"[""historical study"", ""textual history"", ""literary analysis"", ""19th-century British literature"", ""medieval history""]",5,1.0848145484924316,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1585,literature,written works,llm_rerank_llama3.2_3b_full,written works,"[""written works"", ""text analysis"", ""philosophical texts"", ""scriptural literature"", ""theological literature""]",5,1.3073556423187256,True,True,True,True,1.0,1.0,1.0
topic-1893,literature and theology,theological literature,llm_rerank_llama3.2_3b_full,theological literature,"[""theological literature"", ""liturgical theology"", ""doctrinal theology"", ""early Christian texts"", ""Middle Ages theology""]",5,1.344459056854248,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1586,study of literature,literary analysis,llm_rerank_llama3.2_3b_full,literary analysis,"[""literary analysis"", ""text analysis"", ""historical study"", ""research methods"", ""Reading studies""]",5,1.2120072841644287,True,True,True,True,1.0,0.9999999403953552,1.0
topic-2189,liturgy (contemporary),modern worship,llm_rerank_llama3.2_3b_full,current liturgical practice,"[""current liturgical practice"", ""modern worship"", ""Christian worship"", ""Clergy"", ""religious ceremonies""]",5,1.3069326877593994,False,True,True,True,1.0,1.0000001192092896,0.5
topic-1587,liturgical studies,liturgical theology,llm_rerank_llama3.2_3b_full,liturgical theology,"[""liturgical theology"", ""current liturgical practice"", ""religious studies"", ""Christian cultural studies"", ""ecclesiastical history""]",5,1.5917527675628662,True,True,True,True,1.0,1.000000238418579,1.0
topic-5361,liturgical latin,ecclesiastical Latin,llm_rerank_llama3.2_3b_full,ecclesiastical Latin,"[""ecclesiastical Latin"", ""classical language"", ""Christian worship"", ""modern worship"", ""Clergy""]",5,2.004730224609375,True,True,True,True,1.0,1.0,1.0
topic-1920,liturgic celebrations,religious ceremonies,llm_rerank_llama3.2_3b_full,religious ceremonies,"[""religious ceremonies"", ""sacred music"", ""ritual analysis"", ""religious tradition"", ""current liturgical practice""]",5,1.2227890491485596,True,True,True,True,1.0,0.9999998211860657,1.0
topic-2090,liturgic music,sacred music,llm_rerank_llama3.2_3b_full,sacred music,"[""sacred music"", ""contemporary piety"", ""modern worship"", ""current liturgical practice"", ""classical language""]",5,1.7320351600646973,True,True,True,True,1.0,1.000000238418579,1.0
topic-5632,locke,John Locke,llm_rerank_llama3.2_3b_full,John Locke,"[""John Locke"", ""character"", ""spirit"", ""bonding"", ""Castilian""]",5,1.154686450958252,True,True,True,True,1.0,1.000000238418579,1.0
topic-2314,logic,reasoning,llm_rerank_llama3.2_3b_full,logical argumentation,"[""logical argumentation"", ""ontology"", ""machine semantics"", ""mental science"", ""nature of truth""]",5,1.1149892807006836,False,False,False,False,0.43478260869565216,0.6645931005477905,0.0
topic-1588,logic and philosophy of language,analytical philosophy,llm_rerank_llama3.2_3b_full,linguistic philosophy,"[""linguistic philosophy"", ""language science"", ""practical linguistics"", ""machine semantics"", ""logical argumentation""]",5,1.2465996742248535,False,False,False,False,0.7142857142857143,0.39332711696624756,0.0
topic-1589,logistics,supply chain management,llm_rerank_llama3.2_3b_full,supply chain management,"[""supply chain management"", ""logistics management"", ""business administration"", ""global commerce"", ""corporate management""]",5,1.169888973236084,True,True,True,True,1.0,0.9999999403953552,1.0
topic-1590,logistics management,supply chain management,llm_rerank_llama3.2_3b_full,supply chain management,"[""supply chain management"", ""procurement management"", ""information systems management"", ""business administration"", ""manufacturing process management""]",5,1.1959257125854492,True,True,True,True,1.0,0.9999999403953552,1.0
topic-17162,Local Democracy,community governance,llm_rerank_llama3.2_3b_full,Municipal governance,"[""Municipal governance"", ""Participatory governance"", ""community governance"", ""Consensus-based democracy"", ""popular government""]",5,1.5279929637908936,False,True,True,True,1.0,1.0000001192092896,0.3333333333333333
topic-1591,tax on wages/income tax,income tax,llm_rerank_llama3.2_3b_full,income tax,"[""income tax"", ""earnings tax"", ""value-added tax"", ""company tax"", ""asset tax""]",5,2.1092162132263184,True,True,True,True,1.0,1.0,1.0
topic-2169,lyotard,postmodern theorist,llm_rerank_llama3.2_3b_full,Tamazight,"[""Tamazight"", ""IdM"", ""seizure disorder"", ""character"", ""development""]",5,1.5606887340545654,False,False,False,False,0.34285714285714286,0.2819340229034424,0.0
topic-1201,corporate social responsibility,corporate conscience,llm_rerank_llama3.2_3b_full,corporate conscience,"[""corporate conscience"", ""social ethics"", ""corporate culture"", ""corporate communication ethics"", ""ethical accountability""]",5,1.205376386642456,True,True,True,True,1.0,1.0000001192092896,1.0
topic-5633,machiavelli,political strategist,llm_rerank_llama3.2_3b_full,Friedrich Heinrich Jacobi,"[""Friedrich Heinrich Jacobi"", ""Castilian"", ""Tamazight"", ""Arabian"", ""extremism""]",5,0.9894771575927734,False,False,False,False,0.3448275862068966,0.3611932396888733,0.0
topic-1593,power,authority,llm_rerank_llama3.2_3b_full,authority,"[""authority"", ""drive"", ""exertion"", ""energy challenges"", ""efficiency""]",5,1.0488147735595703,True,True,True,True,1.0,0.9999998211860657,1.0
topic-2148,power in organisations,organizational influence,llm_rerank_llama3.2_3b_full,organizational influence,"[""organizational influence"", ""organizational theory"", ""organizational structure"", ""organizational transformation"", ""organizational studies""]",5,1.3964712619781494,True,True,True,True,1.0,0.9999997615814209,1.0
topic-1595,macroeconomics,national economics,llm_rerank_llama3.2_3b_full,economic science,"[""economic science"", ""economic modeling"", ""financial economics"", ""government economics"", ""industrial economics""]",5,1.1470601558685303,False,False,False,False,0.8108108108108109,0.7784318923950195,0.0
topic-1596,management,administration,llm_rerank_llama3.2_3b_full,financial management,"[""financial management"", ""IT management"", ""global management"", ""corporate management"", ""personnel management""]",5,1.1226398944854736,False,False,False,False,0.32258064516129037,0.6027618646621704,0.0
topic-1598,management and ethics,ethical management,llm_rerank_llama3.2_3b_full,ethical management,"[""ethical management"", ""corporate management"", ""self-governance and ethics"", ""professional ethics"", ""corporate communication ethics""]",5,1.2381319999694824,True,True,True,True,1.0,0.9999997615814209,1.0
topic-2968,management games,business simulations,llm_rerank_llama3.2_3b_full,strategic planning,"[""strategic planning"", ""managerial economics"", ""IT management"", ""financial management"", ""global management""]",5,1.6988043785095215,False,False,False,False,0.368421052631579,0.3816852569580078,0.0
topic-3168,small business management,small enterprise management,llm_rerank_llama3.2_3b_full,business administration,"[""business administration"", ""business finance"", ""business strategy"", ""small enterprise management"", ""logistics management""]",5,1.1245427131652832,False,True,False,True,1.0,1.0000001192092896,0.25
topic-1599,marketing,market strategy,llm_rerank_llama3.2_3b_full,marketing strategy,"[""marketing strategy"", ""market strategy"", ""service promotion"", ""promotion"", ""commercial dealings""]",5,2.090864419937134,False,True,True,True,1.0,1.0,0.5
topic-2979,marketing management,marketing strategy,llm_rerank_llama3.2_3b_full,business administration,"[""business administration"", ""corporate management"", ""business strategy"", ""information systems management"", ""supply chain management""]",5,1.1677615642547607,False,False,False,False,0.6285714285714286,0.7835856080055237,0.0
topic-1602,services marketing,service promotion,llm_rerank_llama3.2_3b_full,service sector,"[""service sector"", ""support services"", ""online services"", ""marketing strategy"", ""businesses""]",5,1.1138596534729004,False,False,False,False,0.6451612903225806,0.6290056705474854,0.0
topic-1603,market research,market analysis,llm_rerank_llama3.2_3b_full,research methods,"[""research methods"", ""research methods and statistics"", ""marketing strategy"", ""market analysis"", ""market strategy""]",5,1.6836986541748047,False,True,False,True,1.0,1.000000238418579,0.25
topic-262,Marx,Marxism,llm_rerank_llama3.2_3b_full,Marxism,"[""Marxism"", ""Marxist theory"", ""critical theorist"", ""contemporary philosopher"", ""Frankfurt School theorist""]",5,1.7757923603057861,True,True,True,True,1.0,1.0000001192092896,1.0
topic-161,marxism,Marxist theory,llm_rerank_llama3.2_3b_full,Marxist theory,"[""Marxist theory"", ""social science"", ""sociology of culture"", ""sociology of organizations"", ""liberal political theory""]",5,1.2111766338348389,True,True,True,True,1.0,1.000000238418579,1.0
topic-1605,substantive criminal law,criminal code,llm_rerank_llama3.2_3b_full,criminal procedural law,"[""criminal procedural law"", ""penal law"", ""criminal code"", ""transnational criminal law"", ""criminal science""]",5,1.2759666442871094,False,True,True,True,1.0,1.0,0.3333333333333333
topic-1606,mathematical statistics,statistical mathematics,llm_rerank_llama3.2_3b_full,statistical mathematics,"[""statistical mathematics"", ""research methods and statistics"", ""computational mathematics"", ""statistical techniques"", ""population studies""]",5,1.2077000141143799,True,True,True,True,1.0,1.0,1.0
topic-17064,Matthew-James-Didache,"Matthew, James, and Didache",llm_rerank_llama3.2_3b_full,"Matthew, James, and Didache","[""Matthew, James, and Didache"", ""Didache and the Gospel of Matthew"", ""Matthew's Gospel"", ""Christian Scriptures"", ""Epistle of James""]",5,1.3622117042541504,True,True,True,True,1.0,1.0000001192092896,1.0
topic-1916,mathew,Matthew's Gospel,llm_rerank_llama3.2_3b_full,Matthew's Gospel,"[""Matthew's Gospel"", ""Didache and the Gospel of Matthew"", ""Friedrich Heinrich Jacobi"", ""Christ"", ""Jacob""]",5,0.7098915576934814,True,True,True,True,1.0,0.9999999403953552,1.0
topic-8683,competition policy,antitrust policy,llm_rerank_llama3.2_3b_full,antitrust policy,"[""antitrust policy"", ""regulatory economics"", ""public policy"", ""economic law"", ""commercial policy""]",5,1.151766300201416,True,True,True,True,1.0,1.0,1.0
topic-1607,competition law,antitrust law,llm_rerank_llama3.2_3b_full,antitrust law,"[""antitrust law"", ""regulatory law"", ""global antitrust law"", ""economic law"", ""business law""]",5,1.1588637828826904,True,True,True,True,1.0,1.0000001192092896,1.0
topic-13401,codetermination,worker participation,llm_rerank_llama3.2_3b_full,computing systems,"[""computing systems"", ""information processing"", ""language processing systems"", ""ethical computing"", ""machine semantics""]",5,1.1715285778045654,False,False,False,False,0.4324324324324324,0.20868471264839172,0.0
topic-1286,Media,communication channels,llm_rerank_llama3.2_3b_full,mixed media,"[""mixed media"", ""communication channels"", ""cinema studies"", ""journalistic ethics"", ""funding""]",5,1.4795589447021484,False,True,True,True,1.0,1.0,0.5
